ID	paniclelength	numberofprimary	secondarybranchnumber	primarybranchlength	secondarybranchlength	spikeletsperprimarybranch	spikeletspersecondarybranch	spikeletsperpanicle
W155	23.53333333	12.33333333	38	13.33333333	3.766666667	6.5	3.833333333	143.8709677
W126	23.3	10.33333333	31.66666667	11.1	3.15	6.166666667	3.333333333	144
W145	23.73333333	11	26.66666667	11.08333333	2.833333333	6.166666667	3.5	144
C011	23.33333333	11.33333333	36	9.433333333	2.883333333	5.166666667	4.166666667	144.0588235
W085	22.93333333	10	27.66666667	11.23333333	2.483333333	6	3.166666667	145.2608696
W319	29.03333333	12	35	13.1	2.616666667	5.166666667	4.333333333	145.4444444
C137	28.63333333	12.33333333	38.66666667	14.13333333	3.916666667	6	5.166666667	145.5789474
C072	22.66666667	13.66666667	42	13.9	3.45	6.666666667	3.833333333	145.8461538
W242	24.26666667	10.66666667	26.66666667	9.766666667	2.466666667	6	3	146.45
C124	23.46666667	12	34.33333333	11.56666667	2.8	6	3.166666667	146.5454545
W224	19.8	10	36	11.16666667	3.85	5	4.166666667	146.6315789
W189	18.53333333	10	24.66666667	10.71666667	3.2	5.833333333	3.666666667	147
C167	20.6	11.33333333	29.33333333	8.7	1.733333333	6.166666667	2.5	147.7058824
W132	26.16666667	10	29	12.03333333	3.616666667	6.333333333	4.5	148.2592593
C053	28.66666667	9.666666667	34.66666667	12.31666667	2.983333333	5.833333333	3.166666667	148.6153846
C174	25.03333333	11	50	11.35	3.25	5.666666667	4.666666667	148.7105263
W181	22.9	9.333333333	25	11.66666667	3.166666667	5.5	3.166666667	149.0588235
C006	21.2	11.66666667	33.33333333	10.11666667	2.65	5.666666667	3.166666667	149.15
W125	27.83333333	12	38.66666667	11.35	2.683333333	6.166666667	3.666666667	149.1842105
W148	24.86666667	11.33333333	27.33333333	9.85	2.3	6.5	2.833333333	150.2
W170	25	12	39.33333333	13.86666667	3.666666667	6.333333333	4.5	150.6153846
W177	NA	NA	NA	NA	NA	NA	NA	151
C073	24.73333333	12.66666667	34.33333333	9.6	2.5	6.166666667	3.166666667	151.1176471
W303	23.6	11.66666667	25.33333333	10.55	2.85	6	3.333333333	151.3333333
C107	23.06666667	11.33333333	45.33333333	9.35	2.75	3.666666667	3.666666667	151.9230769
W069	27.96666667	10.33333333	40	NA	3.066666667	5.666666667	4.5	152.78125
C111	22.1	13.66666667	31	9.366666667	2.55	5.833333333	3.833333333	152.8
C031	23.43333333	9.666666667	35.66666667	12.38333333	3.35	5.333333333	3.833333333	152.9444444
C080	24.9	10.33333333	32.66666667	10.85	3.25	6	4.166666667	153.4166667
W079	24.3	13.33333333	29	11.3	2.116666667	6.166666667	2.5	153.7142857
C104	25.3	9.666666667	33.33333333	11.8	3.05	5.666666667	4	154.4210526
W251	24.16666667	12.33333333	38	9.766666667	2.45	5.333333333	3.333333333	154.5
W247	22.7	10.33333333	30.33333333	9.183333333	2.366666667	6	2.5	154.5294118
W160	15.13333333	14	30	5.25	1.25	5.833333333	2.833333333	154.5714286
W310	25.83333333	10.66666667	40	11.68333333	3.35	5.5	4	154.5909091
W117	20.13333333	12	29.33333333	9.366666667	2.5	6	4.5	155.9333333
W057	29.33333333	13.33333333	27.66666667	13.28333333	3.316666667	6.5	3.666666667	156.4666667
W070	26.13333333	10.33333333	32.66666667	15.03333333	4.683333333	6	5	156.64
W210	22.96666667	11.66666667	33	10.28333333	2.716666667	6	3	156.8
W270	16.06666667	9.666666667	32.66666667	9.166666667	2.216666667	5.166666667	3.166666667	157
W265	32.13333333	11	37	12.13333333	2.6	5	2.666666667	157.2
C049	24.83333333	10.33333333	26	13.66666667	3.516666667	6.5	4	157.2727273
W043	24.73333333	10.33333333	32.66666667	10.93333333	3.233333333	5	3.666666667	157.5555556
C085	23.6	12	27.66666667	9.516666667	2.266666667	5.833333333	3.833333333	158.0769231
W022	32.6	12.66666667	35	13.65	2.733333333	5.666666667	4.333333333	158.7894737
W114	NA	NA	NA	NA	NA	NA	NA	158.8571429
C165	24.4	13	36.33333333	9.616666667	2.366666667	6.333333333	3	159
W260	25.83333333	13.33333333	32.66666667	10.4	2.6	5.5	3.833333333	159.2352941
W237	26.93333333	12.66666667	32	12.88333333	3.183333333	5.833333333	3.166666667	160.5217391
W035	NA	NA	NA	NA	NA	NA	NA	160.9148936
C178	21.6	10	23.66666667	8.016666667	2.566666667	6	3.333333333	161.375
W322	22.53333333	10.66666667	31	10.93333333	2.833333333	5.5	3.666666667	161.6363636
C199	27.13333333	11.66666667	33	12.13333333	2.966666667	6.166666667	3.666666667	161.7037037
W023	21.66666667	10.33333333	37	10.23333333	2.433333333	5	2.833333333	162
W048	27.83333333	8.333333333	26.66666667	13.18333333	3.233333333	5.166666667	4.166666667	162.375
C200	24.9	13	38	12.8	3	5.833333333	3.666666667	162.55
C047	27.13333333	11.66666667	38.66666667	11.73333333	2.683333333	5.5	3	163.32
C191	25.66666667	13	37.66666667	10.95	2.6	6.666666667	3.833333333	164
C147	22.83333333	8.666666667	27.33333333	11.95	3.616666667	5.5	4.666666667	164.1481481
W188	21.63333333	9.333333333	36.66666667	10.73333333	3.15	4.166666667	4	164.244898
W304	19.7	10.66666667	40.66666667	10.56666667	2.933333333	6.333333333	4.5	164.3157895
C166	25.46666667	13.66666667	46	9.733333333	2.383333333	5.666666667	2.833333333	164.9230769
C163	23.9	12.33333333	45	11	2.625	6	3.25	165.1666667
C122	22.13333333	13.66666667	42	11.25	2.566666667	6.666666667	3.666666667	165.2666667
C110	27.33333333	10.33333333	31	10.96666667	2.383333333	5.5	3	165.8695652
W241	26.43333333	11	43	14.98333333	3.866666667	6.166666667	4.166666667	166.2222222
W182	23.7	11.66666667	33	10.76666667	3.45	6.333333333	3.5	167
C061	26.26666667	9.666666667	34.66666667	11.71666667	3.1	5.666666667	3.5	167.1875
C108	25.36666667	10.33333333	33	11.18333333	3.15	6	4.166666667	167.2608696
C050	26	10	40	14.91666667	4	5	4	169.6923077
W318	NA	NA	NA	NA	NA	NA	NA	169.8695652
W041	30.6	12.66666667	25.66666667	12.45	3.033333333	6.333333333	3.5	170.3636364
C121	23.86666667	15.33333333	30.66666667	10.41666667	2.266666667	7	3	170.7333333
W058	22.6	13.33333333	32.33333333	9.6	2.383333333	6.666666667	3.666666667	172
W040	25.76666667	12	33.66666667	12.2	2.683333333	7	3.5	172.04
C012	23.76666667	13	40.66666667	9.516666667	2.1	5.833333333	4	173.3636364
C039	24.96666667	12	28.66666667	11.85	2.866666667	6.333333333	3.166666667	174.2631579
C090	26.96666667	10.33333333	38	14.35	3.483333333	5.833333333	4.166666667	174.5625
W154	23.43333333	12	44	10.98333333	2.866666667	6.166666667	3.5	175.4
W053	23.13333333	11.66666667	24.33333333	10.15	2.65	6	4.166666667	175.4545455
W263	29.3	11	34.33333333	13.6	3.516666667	5.166666667	3.666666667	176.65
W055	24.33333333	14.33333333	44.33333333	9.633333333	2.516666667	5.833333333	3.166666667	176.8235294
W216	23.76666667	12.33333333	35	11.13333333	2.9	5.666666667	3	177.3636364
C105	31.26666667	11	44.66666667	12.98333333	2.916666667	6.333333333	4	178.7837838
C042	23.1	11	37	10.93333333	2.35	5.833333333	3.5	179.25
W157	24	12	41	12.38333333	3.383333333	6.833333333	4.166666667	179.7307692
W178	22.76666667	10	35.66666667	10.76666667	2.9	6	3.833333333	180.3235294
W223	24.86666667	9.666666667	37.66666667	12.11666667	3.083333333	5.166666667	3.833333333	180.3529412
C040	26.06666667	13.33333333	42	12.38333333	2.816666667	6.666666667	3.333333333	180.5555556
W027	21.53333333	15.33333333	41	8.183333333	2.55	4.5	4.166666667	180.6666667
C148	24.06666667	10.33333333	38.33333333	10.5	2.816666667	5.5	3.166666667	181.3529412
C094	29.43333333	10.33333333	34	13.03333333	3.083333333	6	3.666666667	181.3529412
W198	30.13333333	12	41	14.08333333	3.466666667	6.666666667	4.166666667	181.5
W221	23.9	10.33333333	37.33333333	11.58333333	3.35	5.666666667	4.166666667	181.7142857
W037	27.9	11.66666667	32.66666667	14.25	3.716666667	5.833333333	4.166666667	181.8275862
W008	26.6	13	28.33333333	12.85	3.083333333	6.166666667	3.833333333	181.9473684
W067	31.03333333	12.33333333	32.66666667	13	3.25	5.666666667	3.5	182
W086	24.4	8	27.66666667	11.93333333	3.383333333	5.833333333	4.166666667	182.25
W168	25.66666667	10.66666667	40.66666667	13.25	3.983333333	4.833333333	4.833333333	182.5588235
W163	20.2	9.333333333	41	9.5	2.55	4.833333333	3.333333333	183.8974359
W213	24.03333333	11.33333333	43	12.15	2.983333333	5.5	3.5	186.2352941
W234	23.43333333	11.33333333	41.66666667	11.31666667	2.916666667	5.5	4.5	187.0769231
W294	22.46666667	16	34.66666667	9.15	2.016666667	6.5	3	187.4444444
C045	24.23333333	11.33333333	47.33333333	12.23333333	3.133333333	5.666666667	4.833333333	187.5757576
W131	28.43333333	8.666666667	38.33333333	10.35	3.016666667	5.333333333	5.5	187.7272727
C133	25.23333333	11.66666667	50	9.983333333	2.55	4.666666667	5.666666667	188.25
W172	27.53333333	11	33	14.4	3.966666667	6.333333333	4	188.72
C168	21.7	12	39	9.783333333	2.2	6.166666667	3.5	189.75
C086	25.33333333	8.666666667	37	11.65	3.316666667	4.666666667	4.666666667	190.0526316
W006	28.36666667	14.33333333	41.33333333	10.61666667	2.383333333	5.666666667	3	190.0833333
W300	23.53333333	16.66666667	41	8.933333333	2.066666667	6.5	3	190.4615385
C184	26.2	10	32	12.95	3.05	6.166666667	3.666666667	190.8666667
W257	30.36666667	15.66666667	40.66666667	12.38333333	2.816666667	6.5	3.5	193.6
C088	28.4	13.33333333	41	13.03333333	3.183333333	6.5	4.166666667	196.875
W127	27.26666667	15	47.33333333	11.18333333	2.8	6.666666667	4.5	196.9
C164	22.7	12.33333333	50.66666667	11.45	2.7	5.5	3.833333333	198.0714286
C109	25.7	14	40.33333333	11.13333333	2.6	6.333333333	3.333333333	199.1333333
W110	31.66666667	15.33333333	47.33333333	13.58333333	3.133333333	7	3.833333333	200.9090909
C005	29.3	15.33333333	37.33333333	12.75	3.016666667	5.5	4.166666667	201.25
C037	23.33333333	11.66666667	36.33333333	11.7	3.066666667	6	3.5	203.7142857
W329	30.03333333	12	42.66666667	15.7	3.883333333	6	4.666666667	205
C083	25.33333333	12.33333333	46.66666667	12.18333333	3.083333333	6	4.166666667	205.3809524
W113	NA	NA	NA	NA	NA	NA	NA	205.5
W244	24.53333333	12.66666667	46	11.48333333	3.4	5.666666667	3.833333333	206.9565217
C144	27.23333333	12.33333333	44	12.63333333	3.25	5.5	6.166666667	209.2142857
C058	24.3	12.33333333	33	9.533333333	2.083333333	6.833333333	2.5	209.8636364
C151	25.43333333	15.33333333	51.66666667	10.36666667	2.516666667	6.666666667	3.333333333	212.7083333
W156	24.03333333	13.33333333	45	10.58333333	2.783333333	6.5	3.166666667	213.25
C009	20.16666667	11	49.33333333	8.05	1.9	5.833333333	3.5	215.5833333
C173	25.36666667	15.66666667	52.33333333	11.81666667	2.95	7.166666667	3.833333333	217.1333333
W236	26.06666667	11	44.33333333	11.68333333	3	6	3.333333333	217.7142857
W004	27.5	15.33333333	42.33333333	9.75	1.816666667	5.666666667	3.333333333	217.7333333
W186	20.36666667	10.66666667	52	10.01666667	2.383333333	5.833333333	4.166666667	218.0833333
W239	21	11.33333333	33.33333333	9.983333333	2.7	5.166666667	3.5	218.875
W026	29.06666667	12.33333333	45	13.46666667	3.483333333	6.166666667	4	219.65
W010	26.2	12.66666667	48	10.48333333	3.35	5.166666667	4.666666667	221.56
W273	31.85	15	65	11.51666667	2.766666667	6.166666667	5	222.2666667
C132	30.63333333	13.33333333	44.66666667	13.15	3.05	7.333333333	3.5	222.3333333
W187	22.36666667	10.33333333	54.33333333	10.83333333	2.733333333	5.5	4.833333333	222.952381
W005	23.63333333	13.66666667	54	10.28333333	2.533333333	5.833333333	4.5	224.5
W285	NA	NA	NA	NA	NA	NA	NA	227.9375
C190	26.63333333	14	47.33333333	10.46666667	2.45	6.333333333	3.166666667	230.6363636
C041	24.46666667	14.66666667	34.66666667	8.9	1.9	6.833333333	2.666666667	232.5833333
C141	28.7	15.33333333	49	11.48333333	2.433333333	6.166666667	2.833333333	233.0714286
W007	31.93333333	17.66666667	53.66666667	13.11666667	2.866666667	6	4	234
C186	30.33333333	14	46	13.26666667	3.366666667	6.166666667	5.5	241.625
W195	24.43333333	11.66666667	54.33333333	13.41666667	3.6	5.5	5.166666667	242.1666667
W165	21.9	10	56	9.966666667	2.433333333	5.5	4	242.8636364
W217	22.86666667	13	51.66666667	10.98333333	3.5	5.666666667	4.5	243.8666667
W137	28.63333333	11	50.66666667	13.45	3.65	5.833333333	4.666666667	251.6060606
W259	25.06666667	13.66666667	49.66666667	11.23333333	3.266666667	6	3.5	253.9411765
W266	27.46666667	11.66666667	58	12.73333333	3.05	6.166666667	5	259.1875
W243	27.53333333	13	60.66666667	12.48333333	3.816666667	6	3.833333333	268.9545455
W062	NA	NA	NA	NA	NA	NA	NA	275.2857143
W020	23.76666667	10.33333333	44	10.21666667	2.783333333	5.5	5.833333333	276.7333333
W275	30.43333333	15	59.66666667	12.06666667	2.783333333	6	4.166666667	304.2
W166	25.7	13.33333333	77.33333333	13.11666667	4.016666667	5.5	6	335.7857143
W167	23.16666667	14	76.33333333	14.36666667	4.333333333	5.5	6.166666667	346.4285714
W218	28.6	17	94	13.43333333	3.866666667	6.166666667	4.666666667	442.1818182
C017	18.46666667	11.33333333	16	5.766666667	1.2	6.166666667	1.833333333	NA
C023	19.46666667	12.33333333	8	8.15	1.616666667	6.166666667	2.166666667	NA
W103	12.73333333	4.666666667	8	4.4	1.5	4.5	2.5	NA
W277	19.66666667	7.333333333	16	8.016666667	2.266666667	5	2.5	NA
C181	18.6	6.333333333	8.666666667	6.5	1.716666667	5	2.666666667	NA
W278	20.53333333	7	12.33333333	9.083333333	2.716666667	5.166666667	2.666666667	NA
W286	19.26666667	6.666666667	12.66666667	9.216666667	2.383333333	5.333333333	2.833333333	NA
W173	22.03333333	11.33333333	16.66666667	9.35	2.5	5.5	2.833333333	NA
W018	18.4	11.33333333	19.33333333	6.866666667	2.266666667	5.666666667	3.166666667	NA
W248	19.63333333	8	18	9.183333333	2.266666667	5.666666667	3.166666667	NA
W105	20.5	6.666666667	11.66666667	10.23333333	2.7	6.5	3.333333333	NA
W169	23.13333333	10	26.33333333	12.4	3.25	5.5	3.5	NA
W330	20.93333333	6	11	11.28333333	2.716666667	5.666666667	3.5	NA
C188	24.13333333	9	24	11.93333333	3.15	5.666666667	3.5	NA
W140	19.03333333	6.333333333	15	9.383333333	2.516666667	5.833333333	3.666666667	NA
W233	24.83333333	11	52	11.65	2.55	5.833333333	3.666666667	NA
W092	23.7	8.666666667	25.66666667	11.51666667	2.616666667	6.166666667	3.666666667	NA
C004	17.8	5.333333333	12.66666667	8.983333333	2.95	5.333333333	3.833333333	NA
W197	25.9	9	30.66666667	13.2	3.333333333	5.5	3.833333333	NA
C103	28.53333333	13.33333333	58.66666667	11.05	2.45	5.5	4	NA
W064	16.5	7	17.33333333	7.566666667	2.316666667	5.333333333	4.333333333	NA
C171	17.9	8.333333333	12.33333333	9.55	2.866666667	6.333333333	4.333333333	NA
C119	17.36666667	11.66666667	44	6.783333333	2.25	4.666666667	4.5	NA
C051	20.26666667	13	48	9.616666667	3.483333333	4.333333333	5	NA
C135	29.16666667	15	71	15.63333333	4.366666667	6	5.666666667	NA
C010	NA	NA	NA	NA	NA	NA	NA	NA
C026	NA	NA	NA	NA	NA	NA	NA	NA
C028	NA	NA	NA	NA	NA	NA	NA	NA
C029	NA	NA	NA	NA	NA	NA	NA	NA
C048	NA	NA	NA	NA	NA	NA	NA	NA
C093	NA	NA	NA	NA	NA	NA	NA	NA
C152	NA	NA	NA	NA	NA	NA	NA	NA
C196	NA	NA	NA	NA	NA	NA	NA	NA
C201	NA	NA	NA	NA	NA	NA	NA	NA
C202	NA	NA	NA	NA	NA	NA	NA	NA
C203	NA	NA	NA	NA	NA	NA	NA	NA
W030	NA	NA	NA	NA	NA	NA	NA	NA
W047	NA	NA	NA	NA	NA	NA	NA	NA
W096	NA	NA	NA	NA	NA	NA	NA	NA
W097	NA	NA	NA	NA	NA	NA	NA	NA
W102	NA	NA	NA	NA	NA	NA	NA	NA
W141	NA	NA	NA	NA	NA	NA	NA	NA
W151	NA	NA	NA	NA	NA	NA	NA	NA
W158	NA	NA	NA	NA	NA	NA	NA	NA
W191	NA	NA	NA	NA	NA	NA	NA	NA
W290	NA	NA	NA	NA	NA	NA	NA	NA
W297	NA	NA	NA	NA	NA	NA	NA	NA
W321	NA	NA	NA	NA	NA	NA	NA	NA
W323	NA	NA	NA	NA	NA	NA	NA	NA
